,wavelength,R_LL,R_RR,R_pp,R_sp
170,5.13032581453634e-07,0.024065910917758785,0.00014223189601842172,0.0053987012096933925,0.006438272236806897
171,5.142857142857142e-07,0.028462079769000108,0.00013436374733860628,0.006418837758166205,0.0075599634522451765
172,5.155388471177945e-07,0.03237403913950358,0.00012456815992680512,0.007334260406384812,0.008548589758581538
173,5.167919799498747e-07,0.03568327668409072,0.00011320507610157186,0.00811660290706427,0.009374906980712751
174,5.180451127819549e-07,0.03831160654801744,0.00010067648188854324,0.008746724000018304,0.010020151318819776
175,5.192982456140351e-07,0.04021578333698565,8.741143651857799e-05,0.009213500711382678,0.010474609700602308
176,5.205513784461153e-07,0.04138238883294917,7.385090200955802e-05,0.009512684681881687,0.010736260012066148
177,5.218045112781955e-07,0.04182313299735565,6.043288796524597e-05,0.009645851697302733,0.010809520350647774
178,5.230576441102756e-07,0.04157061159106965,4.7578383665327255e-05,0.009619452425268115,0.010704120179029532
179,5.243107769423558e-07,0.040674500133064985,3.567849370501381e-05,0.009443958613469241,0.010434089431465825
180,5.25563909774436e-07,0.0391981297479774,2.508312773920876e-05,0.009133091738146295,0.010016852188817456
181,5.268170426065162e-07,0.03721537725048932,1.6091522265895314e-05,0.008703118555127025,0.00947240760442155
182,5.280701754385964e-07,0.03480780335261481,8.94479579037671e-06,0.008172198747231215,0.008822580743466887
183,5.293233082706767e-07,0.03206198417703584,3.820660983390177e-06,0.007559772728114888,0.008090328616676547
184,5.305764411027569e-07,0.029066998368110396,8.303412137618862e-07,0.006885981747326575,0.007299090925300669
185,5.318295739348371e-07,0.02591205183539627,1.766647270094689e-08,0.00617111702293126,0.006472180060170182
186,5.330827067669173e-07,0.022684241924724333,1.360257253431773e-06,0.005435099120047239,0.0056322100217848295
187,5.343358395989975e-07,0.019466480410060865,4.772646090858189e-06,0.004696992716154533,0.00480056856750499
188,5.355889724310776e-07,0.01633560837130619,1.0111136492735126e-05,0.00397456486662374,0.003996940565155899
189,5.368421052631578e-07,0.013360744468324469,1.718015880154145e-05,0.003283896635033069,0.003238892876707572
190,5.380952380952381e-07,0.010601910588235895,2.573985261376737e-05,0.002639058336544413,0.002541531890542215
191,5.393483709273183e-07,0.008108975204539728,3.551458587525237e-05,0.0020518576533768867,0.001917244010523946
192,5.406015037593985e-07,0.005920945568249965,4.6202111441534124e-05,0.0015316676575251912,0.0013755271136346155
193,5.418546365914787e-07,0.0040656261806282295,5.748306221104385e-05,0.0010853385861713052,0.0009229174880603053
194,5.431077694235589e-07,0.002559644469816796,6.903049511216051e-05,0.0007171934272392963,0.0005630124727097508
195,5.443609022556391e-07,0.0014088270680114626,8.051921125023275e-05,0.00042910340579325394,0.00029658442570107125
196,5.456140350877193e-07,0.0006088934384567785,9.163460324312728e-05,0.0002206357335799448,0.0001217772529362739
197,5.468671679197994e-07,0.0001464194871465179,0.00010208080993225456,8.926285605072338e-05,3.4372974274365654e-05
198,5.481203007518796e-07,1.3449933258792547e-08,0.00011158799194838801,3.06201688363671e-05,2.8113032423224634e-05
199,5.493734335839598e-07,0.00014164047261027715,0.00011991857772724267,3.8797922758878946e-05,9.505745589285168e-05
200,5.5062656641604e-07,0.0005380310347990049,0.00012687236724501412,0.00010665281120092483,0.0002259646188862088
201,5.518796992481202e-07,0.0011521113337783372,0.0001322904187839571,0.0002261254425514591,0.00041067510706552246
202,5.531328320802004e-07,0.0019444001775409346,0.0001360576813586693,0.00038855136631621976,0.0006384849013086251
203,5.543859649122807e-07,0.002874325837947246,0.00013810437106801554,0.0005849553182458275,0.0008984954685636024
204,5.556390977443609e-07,0.003901426609061784,0.0001384061227610591,0.0008063206377756979,0.0011799311129624998
205,5.568922305764411e-07,0.00498640948808281,0.00013698297833766458,0.0010438281668449583,0.0014724168185248111
206,5.581453634085213e-07,0.006092051594044025,0.00013389729921352105,0.0012890611773256784,0.0017662125755403672
207,5.593984962406014e-07,0.007183938029114213,0.0001292507125808905,0.0015341748590759275,0.002052402652135313
208,5.606516290726817e-07,0.008231037471025812,0.00012318021884668984,0.0017720305488106258,0.0023230403394695173
209,5.619047619047619e-07,0.009206122685113234,0.00011585360091779174,0.001996296156676222,0.002571250311638189
210,5.631578947368421e-07,0.010086047365718375,0.00010746428484073257,0.002201515157431731,0.0027912918975782396
211,5.644110275689223e-07,0.01085189339971919,9.822580581258333e-05,0.0023831470901298692,0.002978587297332152
212,5.656641604010025e-07,0.01148900401639138,8.836603397846733e-05,0.002537582805800808,0.0031297191483617252
213,5.669172932330827e-07,0.011986918616752957,7.812131101925167e-05,0.0026621377767781333,0.0032424019310817397
214,5.681704260651629e-07,0.012339224637766323,6.773064168232593e-05,0.0027550266944889427,0.0033154315709449287
215,5.694235588972431e-07,0.01254334085923288,5.743007453554383e-05,0.0028153223904140577,0.003348617317434784
216,5.706766917293233e-07,0.012600245325635586,4.744739379523582e-05,0.0028429018649340524,0.0033426996194024427
217,5.719298245614034e-07,0.012514159709749546,3.799722957461004e-05,0.002838381938448942,0.0032992573210881538
218,5.731829573934836e-07,0.012292200622077755,2.9276677819568542e-05,0.0028030467759021806,0.003220607111468681
219,5.744360902255638e-07,0.011944007159011156,2.1461504035294056e-05,0.0027387692975223473,0.0031096977970861057
220,5.75689223057644e-07,0.011481352933347464,1.4702987148692628e-05,0.0026479282847396233,0.002970001650456228
221,5.769423558897242e-07,0.010917749961427737,9.125441951236675e-06,0.0025333228235457418,0.0028054048188153164
222,5.781954887218045e-07,0.010268051084246999,4.824440958383457e-06,0.002398085595431496,0.0026200985604778403
223,5.794486215538847e-07,0.009548057049644003,1.865739590424268e-06,0.0022455964221579426,0.0024184729022758626
224,5.807017543859649e-07,0.008774133941293788,2.848926687406653e-07,0.002079397386364644,0.002205014171732596
225,5.819548872180451e-07,0.007962846263973028,8.7535624887499e-08,0.001903110775788548,0.001984207740141785
226,5.832080200501254e-07,0.007130610638845396,1.2502907754750788e-06,0.0017203610250850598,0.0017604472054529214
227,5.844611528822055e-07,0.006293374686367891,3.7222477094556794e-06,0.0015347017474069032,0.0015379511353993932
228,5.857142857142857e-07,0.00546632524391598,7.426957395146687e-06,0.001349548851149357,0.0013206883719952634
229,5.869674185463659e-07,0.004663629556073263,1.226487211936572e-05,0.001168120620986869,0.0011123127611852028
230,5.882205513784461e-07,0.003898212474592794,1.8116157845526303e-05,0.0009933855043598432,0.000916108011849946
231,5.894736842105263e-07,0.003181572010912645,2.4843802000365508e-05,0.0008280181853101182,0.0007349432055004355
232,5.907268170426065e-07,0.0025236348066320865,3.229693800522373e-05,0.0006743643497774161,0.0005712392738893568
233,5.919799498746867e-07,0.001932652246338235,4.0314307956163826e-05,0.0005344143550303035,0.00042694654126039787
234,5.932330827067669e-07,0.001415137060256702,4.872778659331401e-05,0.00040978581720945865,0.00030353319810517087
235,5.944862155388471e-07,0.0009758393842644522,5.736589292503702e-05,0.0003017149324610029,0.00020198434271552227
236,5.957393483709272e-07,0.0006177603970315413,6.605722040538397e-05,0.00021105615659413243,0.0001228110048527581
237,5.969924812030074e-07,0.0003422008730080386,7.46337222128876e-05,0.00013828969314766613,6.606836179863862e-05
238,5.982456140350876e-07,0.0001488413068333582,8.29337947416016e-05,8.353608686734121e-05,3.138217937125488e-05
239,5.994987468671678e-07,3.584970508943639e-05,9.080510968708114e-05,4.6577094264267194e-05,1.7982366190306995e-05
